year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason,status,first_seen,last_seen,last_price,last_price_date,sold_date,source,make_norm,model_norm,variant_norm,transmission_norm,fuel_norm,body_norm,year_int,price_value,odometer_value
2018,Toyota,Corolla,Ascent,Sedan,25359.0,Automatic,,23990.0,Unleaded,VIC,car/14926530/toyota/corolla/vic/nunawading/sedan,,toyota_corolla_ascent_petrol_auto_sedan_zre172r,[OK],sold,2026-01-28T04:26:19,2026-02-12T21:45:20,23990.0,2026-01-28T04:26:19,2026-02-15T04:41:58,autotrader_sold,toyota,corolla,ascent,automatic,unleaded,sedan,2018,23990.0,25359.0
1975,Toyota,Landcruiser,FJ45 4WD,Ute Tray,114794.0,Manual,,49990.0,Unleaded,VIC,car/14879076/toyota/landcruiser/vic/ringwood/pickup,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-02-15T04:41:58,49990.0,2026-01-28T04:26:19,2026-02-17T01:40:36,autotrader_sold,toyota,landcruiser,fj45 4wd,manual,unleaded,ute tray,1975,49990.0,114794.0
2015,Toyota,Kluger,Gxl (4X4),Wagon,229000.0,Automatic,,18000.0,Unleaded,VIC,car/14881897/toyota/kluger/vic/nunawading/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,18000.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,kluger,gxl 4x4,automatic,unleaded,wagon,2015,18000.0,229000.0
2006,Toyota,Camry,Altise,Sedan,161000.0,Automatic,,7800.0,Unleaded,VIC,car/14860923/toyota/camry/vic/nunawading/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,7800.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2006,7800.0,161000.0
2019,Toyota,Corolla,Ascent Sport,Hatchback,44610.0,Automatic,,25990.0,Unleaded,VIC,car/14920626/toyota/corolla/vic/nunawading/hatchback,,toyota_corolla_ascent_sport_petrol_auto_hatch_mzea12r,[OK],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,25990.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,corolla,ascent sport,automatic,unleaded,hatchback,2019,25990.0,44610.0
2018,Toyota,C-HR,,OtherCar,78735.0,,,27888.0,Other,VIC,car/14579286/toyota/c-hr/vic/ringwood/othercar,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-02-15T04:41:58,27888.0,2026-01-28T04:26:19,2026-02-17T01:40:36,autotrader_sold,toyota,c hr,,,other,othercar,2018,27888.0,78735.0
2017,Toyota,Vitz,F (HYBRID) NHP130,Hatch,85625.0,Automatic,,16888.0,Hybrid,VIC,car/14756363/toyota/vitz/vic/murrumbeena/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-30T17:02:17,16888.0,2026-01-28T04:26:19,2026-02-12T06:04:59,autotrader_sold,toyota,vitz,f hybrid nhp130,automatic,hybrid,hatch,2017,16888.0,85625.0
2012,Toyota,RAV4,Cruiser (4X4),Wagon,120336.0,Automatic,2026-05-11,17990.0,Unleaded,VIC,car/14912400/toyota/rav4/vic/bentleigh/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-02-12T21:45:20,17990.0,2026-01-28T04:26:19,2026-02-15T04:41:58,autotrader_sold,toyota,rav4,cruiser 4x4,automatic,unleaded,wagon,2012,17990.0,120336.0
2008,Toyota,Camry,Altise,Sedan,245000.0,Automatic,,6999.0,Unleaded,VIC,car/14865174/toyota/camry/vic/moorabbin/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-28T04:26:19,2026-01-30T17:02:17,6999.0,2026-01-28T04:26:19,2026-02-12T06:04:59,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2008,6999.0,245000.0
2013,Toyota,Camry,Altise,Sedan,176323.0,Automatic,2025-11-30,14990.0,Unleaded,VIC,car/14705138/toyota/camry/vic/ringwood/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-28T04:26:19,2026-02-15T04:41:58,14990.0,2026-01-28T04:26:19,2026-02-17T01:40:36,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2013,14990.0,176323.0
2018,Toyota,Corolla,Ascent Sport,Hatchback,139975.0,Automatic,,19888.0,Unleaded,VIC,car/14923366/toyota/corolla/vic/oakleigh/hatchback,,toyota_corolla_ascent_sport_petrol_auto_hatch_zre18x,[OK],sold,2026-01-28T04:26:19,2026-01-30T17:02:17,19888.0,2026-01-28T04:26:19,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent sport,automatic,unleaded,hatchback,2018,19888.0,139975.0
2008,Toyota,Landcruiser,Gx (4X4),Cab Chassis,342300.0,Manual,2026-06-30,36890.0,Diesel,VIC,car/14925075/toyota/landcruiser/vic/essendon-fields/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,36890.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,landcruiser,gx 4x4,manual,diesel,cab chassis,2008,36890.0,342300.0
2025,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,24027.0,Automatic,,35888.0,Hybrid,VIC,car/14922146/toyota/corolla/vic/oakleigh/hatchback,,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe219r,[OK],sold,2026-01-28T04:26:19,2026-01-30T01:30:27,35888.0,2026-01-28T04:26:19,2026-01-30T17:02:17,autotrader_sold,toyota,corolla,ascent sport hybrid,automatic,hybrid,hatchback,2025,35888.0,24027.0
2021,Toyota,Hilux,Workmate,Cab Chassis,55174.0,Automatic,,28888.0,Unleaded,VIC,car/14926636/toyota/hilux/vic/oakleigh/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-30T01:30:27,28888.0,2026-01-28T04:26:19,2026-01-30T17:02:17,autotrader_sold,toyota,hilux,workmate,automatic,unleaded,cab chassis,2021,28888.0,55174.0
2022,Toyota,Corolla Cross,HYBRID G,SUV,59910.0,Automatic,,35990.0,Other,VIC,car/14579295/toyota/corolla-cross/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,35990.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,corolla cross,hybrid g,automatic,other,suv,2022,35990.0,59910.0
2021,Toyota,Camry,Ascent,Sedan,87515.0,Automatic,2025-11-18,25990.0,Premium,VIC,car/14750911/toyota/camry/vic/ringwood/sedan,,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,25990.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,camry,ascent,automatic,premium,sedan,2021,25990.0,87515.0
2015,Toyota,Kluger,Gxl (4X2),Wagon,145000.0,Automatic,2026-05-26,24000.0,Unleaded,VIC,car/14696757/toyota/kluger/vic/springvale/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-02-17T21:58:10,24000.0,2026-01-28T04:26:19,2026-02-18T21:39:48,autotrader_sold,toyota,kluger,gxl 4x2,automatic,unleaded,wagon,2015,24000.0,145000.0
2011,Toyota,Kluger,Kx-S (Fwd),Wagon,180520.0,Automatic,2026-07-15,18990.0,Unleaded,VIC,car/14924550/toyota/kluger/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,18990.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,kluger,kx s fwd,automatic,unleaded,wagon,2011,18990.0,180520.0
2016,Toyota,RAV4,Gx (2Wd),Wagon,137282.0,Automatic,2026-11-06,21999.0,Unleaded,VIC,car/14926850/toyota/rav4/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-28T04:26:19,2026-01-28T04:26:19,21999.0,2026-01-28T04:26:19,2026-01-30T01:30:27,autotrader_sold,toyota,rav4,gx 2wd,automatic,unleaded,wagon,2016,21999.0,137282.0
2021,Toyota,Corolla,TOURING (HYBRID) G-X,SUV,88407.0,Automatic,,21499.0,Hybrid,VIC,car/14935673/toyota/corolla/vic/st-kilda/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,21499.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,touring hybrid g x,automatic,hybrid,suv,2021,21499.0,88407.0
2017,Toyota,Corolla,Ascent,Hatchback,64594.0,Automatic,2026-12-03,20990.0,Unleaded,VIC,car/14934487/toyota/corolla/vic/camberwell/hatchback,,toyota_corolla_ascent_petrol_auto_hatch_zre18x,[OK],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,20990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent,automatic,unleaded,hatchback,2017,20990.0,64594.0
2025,Toyota,GR Yaris,Gts,Hatchback,6000.0,Manual,2026-08-14,60990.0,Premium,VIC,car/14933894/toyota/gr-yaris/vic/camberwell/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-02-12T06:05:01,60990.0,2026-01-30T01:30:27,2026-02-12T21:45:20,autotrader_sold,toyota,gr yaris,gts,manual,premium,hatchback,2025,60990.0,6000.0
2018,Toyota,Prius,Hybrid,Hatchback,58565.0,Automatic,,25950.0,Hybrid,VIC,car/14933020/toyota/prius/vic/elsternwick/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,25950.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,prius,hybrid,automatic,hybrid,hatchback,2018,25950.0,58565.0
2010,Toyota,Landcruiser Prado,Kakadu (4X4),Wagon,225062.0,Automatic,,35999.0,Diesel,VIC,car/14913663/toyota/landcruiser-prado/vic/laverton-north/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,35999.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,landcruiser prado,kakadu 4x4,automatic,diesel,wagon,2010,35999.0,225062.0
2018,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,127207.0,Automatic,,57888.0,Diesel,VIC,car/14887289/toyota/landcruiser-prado/vic/oakleigh/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,57888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,landcruiser prado,gxl 4x4,automatic,diesel,wagon,2018,57888.0,127207.0
2025,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,13900.0,Automatic,,46888.0,Hybrid,VIC,car/14919958/toyota/rav4/vic/oakleigh/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,46888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gx 2wd hybrid,automatic,hybrid,wagon,2025,46888.0,13900.0
2009,Toyota,RAV4,Cv (4X4),Wagon,225531.0,Automatic,,10990.0,Unleaded,VIC,car/14792274/toyota/rav4/vic/west-footscray/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,10990.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,rav4,cv 4x4,automatic,unleaded,wagon,2009,10990.0,225531.0
2010,Toyota,Camry,Altise,Sedan,129000.0,Automatic,,7499.0,Unleaded,VIC,car/14933333/toyota/camry/vic/northcote/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,7499.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2010,7499.0,129000.0
2018,Toyota,RAV4,Gx (2Wd),Wagon,107918.0,Automatic,2026-04-15,25880.0,Unleaded,VIC,car/14931749/toyota/rav4/vic/melbourne/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,25880.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gx 2wd,automatic,unleaded,wagon,2018,25880.0,107918.0
2020,Toyota,Corolla,Ascent Sport (Hybrid),Sedan,13045.0,Automatic,2026-07-29,29990.0,Hybrid,VIC,car/14932553/toyota/corolla/vic/melbourne/sedan,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,29990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent sport hybrid,automatic,hybrid,sedan,2020,29990.0,13045.0
2023,Toyota,C-HR,Gxl (2Wd),Wagon,64143.0,Automatic,2026-04-29,32970.0,Premium,VIC,car/14933882/toyota/c-hr/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,32970.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,c hr,gxl 2wd,automatic,premium,wagon,2023,32970.0,64143.0
2005,Toyota,Corolla,Conquest Seca,Hatchback,284330.0,Automatic,2026-10-12,3999.0,Unleaded,VIC,car/14933768/toyota/corolla/vic/west-footscray/hatchback,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,3999.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,conquest seca,automatic,unleaded,hatchback,2005,3999.0,284330.0
2014,Toyota,Prius C,Hybrid,Hatchback,218230.0,Automatic,2026-07-11,10222.0,Hybrid,VIC,car/14933636/toyota/prius-c/vic/mordialloc/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-02-12T21:45:20,10222.0,2026-01-30T01:30:27,2026-02-15T04:41:58,autotrader_sold,toyota,prius c,hybrid,automatic,hybrid,hatchback,2014,10222.0,218230.0
2013,Toyota,86,Gts,Coupe,180390.0,Automatic,2026-01-21,17990.0,Premium,VIC,car/14933638/toyota/86/vic/mordialloc/coupe,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,17990.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,86,gts,automatic,premium,coupe,2013,17990.0,180390.0
2007,Toyota,Corolla,Ultima,Sedan,269000.0,Automatic,,5999.0,Unleaded,VIC,car/14933314/toyota/corolla/vic/northcote/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,5999.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ultima,automatic,unleaded,sedan,2007,5999.0,269000.0
2012,Toyota,Hilux,Workmate,Cab Chassis,257959.0,Manual,2026-08-29,9999.0,Unleaded,VIC,car/14923357/toyota/hilux/vic/altona-north/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,9999.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,workmate,manual,unleaded,cab chassis,2012,9999.0,257959.0
2015,Toyota,Kluger,Grande (4X4),Wagon,110246.0,Automatic,2026-03-21,27999.0,Unleaded,VIC,car/14932306/toyota/kluger/vic/carrum-downs/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-02-12T06:05:01,27999.0,2026-01-30T01:30:27,2026-02-12T21:45:20,autotrader_sold,toyota,kluger,grande 4x4,automatic,unleaded,wagon,2015,27999.0,110246.0
2020,Toyota,Landcruiser,Lc200 Sahara Horizon Se (4X4),Wagon,87972.0,Automatic,2026-03-18,127800.0,Diesel,VIC,car/14932526/toyota/landcruiser/vic/berwick/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,127800.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,landcruiser,lc200 sahara horizon se 4x4,automatic,diesel,wagon,2020,127800.0,87972.0
2002,Toyota,RAV4,Cruiser (4X4),Wagon,152800.0,Automatic,,7999.0,Unleaded,VIC,car/14934660/toyota/rav4/vic/dandenong/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,7999.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,cruiser 4x4,automatic,unleaded,wagon,2002,7999.0,152800.0
2015,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,245838.0,Automatic,2026-05-21,33800.0,Diesel,VIC,car/14935950/toyota/landcruiser-prado/vic/berwick/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,33800.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,landcruiser prado,gxl 4x4,automatic,diesel,wagon,2015,33800.0,245838.0
2014,Toyota,Yaris,Ascent,Hatchback,94164.0,Automatic,2026-03-01,14999.0,Unleaded,VIC,car/14932898/toyota/yaris/vic/tullamarine/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-02-15T04:41:58,14999.0,2026-02-12T06:04:59,2026-02-17T01:40:36,autotrader_sold,toyota,yaris,ascent,automatic,unleaded,hatchback,2014,14999.0,94164.0
2022,Toyota,Fortuner,Gx,Wagon,77210.0,Automatic,,48888.0,Diesel,VIC,car/14931393/toyota/fortuner/vic/narre-warren/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,48888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,fortuner,gx,automatic,diesel,wagon,2022,48888.0,77210.0
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,60388.0,Automatic,,28990.0,Hybrid,VIC,car/14933273/toyota/corolla/vic/coburg-north/hatchback,,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe211r,[OK],sold,2026-01-30T01:30:27,2026-02-15T04:41:58,28990.0,2026-01-30T01:30:27,2026-02-17T01:40:36,autotrader_sold,toyota,corolla,ascent sport hybrid,automatic,hybrid,hatchback,2022,28990.0,60388.0
2025,Toyota,Landcruiser,Lc79 Gxl + Diff Locks,Cab Chassis,14986.0,Manual,2026-10-13,112970.0,Diesel,VIC,car/14917762/toyota/landcruiser/vic/keysborough/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,112970.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,landcruiser,lc79 gxl diff locks,manual,diesel,cab chassis,2025,112970.0,14986.0
2018,Toyota,Camry,Ascent,Sedan,228749.0,Automatic,2026-04-26,15990.0,Unleaded,VIC,car/14935958/toyota/camry/vic/maidstone/sedan,,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,15990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,camry,ascent,automatic,unleaded,sedan,2018,15990.0,228749.0
2011,Toyota,Yaris,Yr,Hatchback,150515.0,Automatic,,9990.0,Unleaded,VIC,car/14935960/toyota/yaris/vic/maidstone/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,9990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,yaris,yr,automatic,unleaded,hatchback,2011,9990.0,150515.0
2013,Toyota,FJ Cruiser,,Wagon,154168.0,Automatic,2026-04-04,41990.0,Premium,VIC,car/14823842/toyota/fj-cruiser/vic/frankston/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,41990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,fj cruiser,,automatic,premium,wagon,2013,41990.0,154168.0
2024,Toyota,Camry,Ascent Hybrid,Sedan,37255.0,Automatic,,42888.0,Hybrid,VIC,car/14833081/toyota/camry/vic/deer-park/sedan,,toyota_camry_ascent_hybrid_auto_sedan_axvh71r,[OK],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,42888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,camry,ascent hybrid,automatic,hybrid,sedan,2024,42888.0,37255.0
2018,Toyota,C-HR,G MODE NERO,SUV,67558.0,Automatic,,24995.0,Unleaded,VIC,car/14881929/toyota/c-hr/vic/maidstone/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,24995.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,c hr,g mode nero,automatic,unleaded,suv,2018,24995.0,67558.0
2020,Toyota,Camry,Ascent Sport,Sedan,91447.0,Automatic,2026-06-29,27997.0,Unleaded,VIC,car/14830279/toyota/camry/vic/fawkner/sedan,,UNCLASSIFIED,[DISALLOWED_VARIANT],sold,2026-01-30T01:30:27,2026-02-17T21:58:10,27997.0,2026-01-30T01:30:27,2026-02-18T21:39:48,autotrader_sold,toyota,camry,ascent sport,automatic,unleaded,sedan,2020,27997.0,91447.0
2016,Toyota,HiAce,Commuter,Bus,90224.0,Automatic,,49990.0,Unleaded,VIC,car/14895226/toyota/hiace/vic/coburg-north/people-mover,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,49990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,hiace,commuter,automatic,unleaded,bus,2016,49990.0,90224.0
2024,Toyota,Hilux,Rogue 48V (4X4),Double Cab Pick Up,40001.0,Automatic,,68990.0,Hybrid,VIC,car/14924215/toyota/hilux/vic/frankston/dual-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,68990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,rogue 48v 4x4,automatic,hybrid,double cab pick up,2024,68990.0,40001.0
2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,43591.0,Automatic,,66888.0,Hybrid,VIC,car/14881859/toyota/kluger/vic/deer-park/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,66888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,kluger,grande hybrid awd,automatic,hybrid,wagon,2022,66888.0,43591.0
2024,Toyota,Camry,Ascent,Sedan,25315.0,Automatic,,34490.0,Premium,VIC,car/14932107/toyota/camry/vic/cranbourne/sedan,,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK],sold,2026-01-30T01:30:27,2026-02-12T21:45:20,34490.0,2026-02-12T06:04:59,2026-02-15T04:41:58,autotrader_sold,toyota,camry,ascent,automatic,premium,sedan,2024,34490.0,25315.0
2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,72016.0,Manual,2026-01-10,29950.0,Unleaded,VIC,car/14931427/toyota/hilux/vic/sunbury/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,29950.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,workmate 4x2,manual,unleaded,cab chassis,2022,29950.0,72016.0
2023,Toyota,Camry,Ascent,Sedan,25270.0,Automatic,,,Premium,VIC,car/14920067/toyota/camry/vic/mentone/sedan,,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,camry,ascent,automatic,premium,sedan,2023,,25270.0
2018,Toyota,C-HR,(HYBRID) ZYX10,SUV,73344.0,Automatic,,25888.0,Hybrid,VIC,car/14743751/toyota/c-hr/vic/murrumbeena/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,25888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,c hr,hybrid zyx10,automatic,hybrid,suv,2018,25888.0,73344.0
2018,Toyota,Hilux,Sr Hi-Rider,Double Cab Pick Up,158754.0,Automatic,,31990.0,Diesel,VIC,car/14935349/toyota/hilux/vic/elsternwick/dual-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,31990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,sr hi rider,automatic,diesel,double cab pick up,2018,31990.0,158754.0
2016,Toyota,RAV4,Gx (4X4),Wagon,82508.0,Automatic,2026-06-30,25999.0,Diesel,VIC,car/14935059/toyota/rav4/vic/highett/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T17:02:17,25999.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gx 4x4,automatic,diesel,wagon,2016,25999.0,82508.0
2020,Toyota,Corolla,Zr (Hybrid),Hatchback,35014.0,Automatic,,32990.0,Hybrid,VIC,car/14931391/toyota/corolla/vic/mentone/hatchback,,UNCLASSIFIED,[DISALLOWED_VARIANT],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,32990.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,corolla,zr hybrid,automatic,hybrid,hatchback,2020,32990.0,35014.0
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,37335.0,Automatic,,42990.0,Hybrid,VIC,car/14668757/toyota/rav4/vic/mentone/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,42990.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,rav4,gx 2wd hybrid,automatic,hybrid,wagon,2022,42990.0,37335.0
2012,Toyota,Corolla,Ascent,Hatchback,235583.0,Automatic,2026-10-25,8880.0,Unleaded,VIC,car/14899852/toyota/corolla/vic/moorabbin/hatchback,,toyota_corolla_ascent_petrol_auto_hatch_zre18x,[OK],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,8880.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,corolla,ascent,automatic,unleaded,hatchback,2012,8880.0,235583.0
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,46528.0,Automatic,,40990.0,Hybrid,VIC,car/14807821/toyota/rav4/vic/mentone/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-30T01:30:27,2026-01-30T01:30:27,40990.0,2026-01-30T01:30:27,2026-01-30T17:02:17,autotrader_sold,toyota,rav4,gx 2wd hybrid,automatic,hybrid,wagon,2022,40990.0,46528.0
