event_date,event,url,price,previous_price,price_change,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
2026-01-25T15:33:31,listed,car/14782951/toyota/c-hr/vic/essendon-fields/suv,26350.0,,,2019,Toyota,C-HR,(2Wd),Wagon,41315,Automatic,2026-02-14,Premium,VIC
2026-01-25T15:33:31,listed,car/14672526/toyota/kluger/vic/melton/suv,34999.0,,,2018,Toyota,Kluger,Gx (4X4),Wagon,84655,Automatic,2026-06-29,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14872202/toyota/corolla/vic/essendon-fields/hatchback,36490.0,,,2025,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,16069,Automatic,2026-03-19,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14911617/toyota/gr86/vic/camberwell/coupe,48990.0,,,2024,Toyota,GR86,Gts,Coupe,16620,Automatic,2026-07-12,Premium,VIC
2026-01-25T15:33:31,listed,car/14684383/toyota/corolla/vic/laverton-north/hatchback,37990.0,,,2023,Toyota,Corolla,Zr Hybrid,Hatchback,8136,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14894529/toyota/kluger/vic/burwood/suv,38600.0,,,2019,Toyota,Kluger,Gx (4X2),Wagon,38103,Automatic,2026-03-03,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14778128/toyota/gr86/vic/heidelberg/coupe,49777.0,,,2024,Toyota,GR86,Gts,Coupe,12362,Automatic,2026-03-05,Premium,VIC
2026-01-25T15:33:31,listed,car/14576958/toyota/camry/vic/bundoora/sedan,33444.0,,,2023,Toyota,Camry,Ascent,Sedan,50833,Automatic,2025-11-29,Premium,VIC
2026-01-25T15:33:31,listed,car/14896567/toyota/kluger/vic/essendon-fields/suv,55990.0,,,2022,Toyota,Kluger,Grande 2Wd,Wagon,50291,Automatic,2026-04-28,Premium,VIC
2026-01-25T15:33:31,listed,car/14824866/toyota/hilux/vic/camberwell/dual-cab,31490.0,,,2020,Toyota,Hilux,Workmate,Double Cab Pick Up,66783,Automatic,2026-07-28,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14742248/toyota/corolla/vic/laverton-north/hatchback,28799.0,,,2024,Toyota,Corolla,Ascent Sport,Hatchback,15867,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14871370/toyota/yaris/vic/laverton-north/hatchback,17990.0,,,2018,Toyota,Yaris,Ascent,Hatchback,54426,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14872653/toyota/landcruiser-prado/vic/bundoora/suv,57300.0,,,2018,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,79363,Automatic,2026-02-01,Diesel,VIC
2026-01-25T15:33:31,listed,car/14146077/toyota/landcruiser-prado/vic/ringwood/suv,12990.0,,,2007,Toyota,Landcruiser Prado,GX 4X4,SUV,389687,Manual,2025-06-23,Diesel,VIC
2026-01-25T15:33:31,listed,car/14858991/toyota/corolla-cross/vic/mentone/suv,53990.0,,,2024,Toyota,Corolla Cross,Atmos 2Wd Hybrid,Wagon,9946,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14896634/toyota/camry/vic/laverton-north/sedan,20290.0,,,2017,Toyota,Camry,Rz S.E.,Sedan,85403,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14839135/toyota/corolla/vic/bentleigh/hatchback,18990.0,,,2018,Toyota,Corolla,Ascent Sport,Hatchback,156125,Automatic,2026-10-12,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14908791/toyota/crown/vic/fawkner/limousine,18990.0,,,2012,Toyota,Crown,ATHLETE GRS204,Sedan,84729,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14682664/toyota/hiace/vic/coburg-north/van,42990.0,,,2021,Toyota,HiAce,Lwb (4 Door Option),Van,132232,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14912825/toyota/camry/vic/burwood/sedan,22975.0,,,2016,Toyota,Camry,Atara S,Sedan,79896,Automatic,2026-11-18,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14760875/toyota/prius/vic/ringwood/hatchback,14899.0,,,2010,Toyota,Prius,I-Tech Hybrid,Hatchback,169274,Automatic,2026-04-29,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14886180/toyota/hilux/vic/heidelberg/dual-cab,59777.0,,,2023,Toyota,Hilux,Sr5 Hi-Rider (4X2),Double Cab Pick Up,86,Automatic,2026-12-22,Diesel,VIC
2026-01-25T15:33:31,listed,car/14889937/toyota/camry/vic/altona-north/sedan,7499.0,,,2004,Toyota,Camry,Altise,Sedan,219773,Automatic,2026-05-18,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14523197/toyota/camry/vic/altona-north/sedan,8999.0,,,2007,Toyota,Camry,Altise,Sedan,186073,Automatic,2026-03-29,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14902270/toyota/gr86/vic/camberwell/coupe,47990.0,,,2024,Toyota,GR86,Gts,Coupe,7543,Automatic,2026-04-22,Premium,VIC
2026-01-25T15:33:31,listed,car/14794991/toyota/camry/vic/brooklyn/sedan,17999.0,,,2016,Toyota,Camry,Rz S.E.,Sedan,191000,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14926277/toyota/rav4/vic/moorabbin/suv,5995.0,,,2006,Toyota,RAV4,Cv Sport,Wagon,318000,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14896530/toyota/rav4/vic/preston/suv,26990.0,,,2017,Toyota,RAV4,Gx (2Wd),Wagon,80215,Automatic,2000-01-01,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14890325/toyota/raize/vic/murrumbeena/suv,28888.0,,,2022,Toyota,Raize,Z (HYBRID) A202A,SUV,54831,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14530949/toyota/hilux/vic/bayswater/single-cab,25990.0,,,2016,Toyota,Hilux,Sr (4X4),Cab Chassis,221191,Automatic,2026-03-22,Diesel,VIC
2026-01-25T15:33:31,listed,car/14911611/toyota/rav4/vic/camberwell/suv,59990.0,,,2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,14036,Automatic,2026-06-20,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14899670/toyota/hilux/vic/coburg-north/single-cab,35990.0,,,2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,45979,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14759398/toyota/hilux/vic/berwick/extra-cab,51888.0,,,2021,Toyota,Hilux,Sr5 (4X4),X Cab Pickup,73256,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14864962/toyota/c-hr/vic/nunawading/suv,28990.0,,,2019,Toyota,C-HR,Koba (Awd),Hatchback,84339,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14912319/toyota/hilux/vic/deer-park/dual-cab,51888.0,,,2022,Toyota,Hilux,Sr (4X4),Double Cab Chassis,83902,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14910232/toyota/kluger/vic/essendon-fields/suv,41690.0,,,2019,Toyota,Kluger,Grande (4X4),Wagon,51547,Automatic,2026-12-18,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14489989/toyota/camry/vic/cranbourne-west/sedan,22999.0,,,2018,Toyota,Camry,Ascent,Sedan,96000,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14838647/toyota/c-hr/vic/blackburn/suv,22890.0,,,2018,Toyota,C-HR,(2Wd),Wagon,91716,Automatic,2026-03-05,Premium,VIC
2026-01-25T15:33:31,listed,car/14852932/toyota/rav4/vic/deer-park/suv,60888.0,,,2023,Toyota,RAV4,Edge (Awd),Wagon,15917,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14878494/toyota/corolla/vic/moorabbin/sedan,9995.0,,,2011,Toyota,Corolla,Ascent,Sedan,185000,Automatic,2026-03-16,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14838618/toyota/rav4/vic/burwood/suv,34888.0,,,2020,Toyota,RAV4,Gx (2Wd),Wagon,26635,Automatic,2026-04-03,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14853860/toyota/corolla/vic/nunawading/sedan,28990.0,,,2021,Toyota,Corolla,Ascent Sport (Hybrid),Sedan,48972,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14761847/toyota/rav4/vic/elsternwick/suv,37990.0,,,2021,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,124607,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14791024/toyota/sienta/vic/fawkner/suv,16990.0,,,2016,Toyota,Sienta,(HYBRID) NHP170 7 SEATER,SUV,105146,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14818781/toyota/sienta/vic/campbellfield/estatecar,28500.0,,,2010,Toyota,Sienta,,Wagon,117495,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14632748/toyota/camry/vic/ringwood/sedan,19999.0,,,2016,Toyota,Camry,Atara S,Sedan,91535,Automatic,2026-01-25,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14865299/toyota/landcruiser/vic/airport-west/suv,138888.0,,,2023,Toyota,Landcruiser,Lc300 Sahara Zx (4X4),Wagon,64777,Automatic,2026-01-10,Diesel,VIC
2026-01-25T15:33:31,listed,car/14849360/toyota/yaris/vic/burwood/hatchback,16725.0,,,2016,Toyota,Yaris,Ascent,Hatchback,49768,Manual,2026-03-06,Unleaded,VIC
2026-01-25T15:33:31,listed,car/13075970/toyota/aurion/vic/west-footscray/sedan,10999.0,,,2010,Toyota,Aurion,Prodigy,Sedan,208284,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14826792/toyota/camry/vic/coburg-north/sedan,24990.0,,,2018,Toyota,Camry,Ascent,Sedan,96254,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14896021/toyota/hilux/vic/tullamarine/extra-cab,48990.0,,,2019,Toyota,Hilux,Sr5 (4X4),X Cab Pickup,166760,Automatic,2026-04-29,Diesel,VIC
2026-01-25T15:33:31,listed,car/14550086/toyota/aurion/vic/ringwood/sedan,10499.0,,,2014,Toyota,Aurion,At-X,Sedan,226590,Automatic,2026-04-15,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14912904/toyota/corolla/vic/bundoora/sedan,30996.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Sedan,52828,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14924371/toyota/landcruiser-prado/vic/nunawading/suv,76990.0,,,2023,Toyota,Landcruiser Prado,Gxl,Wagon,20674,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14924210/toyota/crown/vic/fawkner/limousine,16990.0,,,2009,Toyota,Crown,MAJESTA URS206,Sedan,64500,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14922258/toyota/crown/vic/epping/limousine,24290.0,,,2011,Toyota,Crown,A TYPE,Sedan,44162,Automatic,,Other,VIC
2026-01-25T15:33:31,listed,car/14421227/toyota/hiace/vic/coburg-north/people-mover,62990.0,,,2020,Toyota,HiAce,Slwb Commuter (12 Seats),Bus,86608,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14923341/toyota/corolla/vic/laverton-north/hatchback,31888.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,49305,Automatic,2026-04-27,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14920671/toyota/corolla-cross/vic/oakleigh/suv,49888.0,,,2025,Toyota,Corolla Cross,Gxl Awd Hybrid,Wagon,39,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14559152/toyota/camry/vic/melton/sedan,32999.0,,,2020,Toyota,Camry,Ascent Hybrid,Sedan,50907,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14918518/toyota/corolla/vic/burwood/hatchback,31310.0,,,2024,Toyota,Corolla,Ascent Sport,Hatchback,8782,Automatic,2026-05-03,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14919378/toyota/landcruiser-prado/vic/williamstown-north/suv,19999.0,,,2009,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,298790,Automatic,2026-04-22,Diesel,VIC
2026-01-25T15:33:31,listed,car/14754624/toyota/corolla/vic/bayswater-north/hatchback,10999.0,,,2006,Toyota,Corolla,Ascent Seca,Hatchback,1348,Automatic,2026-03-21,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14927751/toyota/landcruiser-prado/vic/camberwell/suv,77990.0,,,2021,Toyota,Landcruiser Prado,Kakadu,Wagon,72000,Automatic,2026-08-03,Diesel,VIC
2026-01-25T15:33:31,listed,car/14919133/toyota/aurion/vic/brooklyn/sedan,9999.0,,,2007,Toyota,Aurion,Sportivo Zr6,Sedan,243000,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14602094/toyota/camry/vic/elsternwick/sedan,39950.0,,,2024,Toyota,Camry,Ascent,Sedan,24794,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14927750/toyota/rav4/vic/camberwell/suv,38990.0,,,2023,Toyota,RAV4,Gx (2Wd),Wagon,47061,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14928022/toyota/hilux/vic/tullamarine/dual-cab,49990.0,,,2020,Toyota,Hilux,Sr (4X4),Double Cab Pick Up,74121,Automatic,2026-03-25,Diesel,VIC
2026-01-25T15:33:31,listed,car/14511077/toyota/c-hr/vic/cranbourne-west/estatecar,26990.0,,,2018,Toyota,C-HR,,Wagon,81739,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14918157/toyota/yaris-cross/vic/nunawading/suv,32990.0,,,2021,Toyota,Yaris Cross,Urban Cross,Wagon,25009,Automatic,2026-04-04,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14918159/toyota/yaris-cross/vic/nunawading/suv,32990.0,,,2021,Toyota,Yaris Cross,Urban Cross,Wagon,25009,Automatic,2026-04-04,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14711735/toyota/c-hr/vic/elsternwick/suv,23777.0,,,2019,Toyota,C-HR,Koba (Awd),Hatchback,105866,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14886261/toyota/hilux/vic/burwood/dual-cab,44855.0,,,2018,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,108600,Automatic,2026-04-16,Diesel,VIC
2026-01-25T15:33:31,listed,car/14888443/toyota/corolla/vic/essendon-fields/hatchback,33990.0,,,2021,Toyota,Corolla,Zr Hybrid,Hatchback,55985,Automatic,2026-04-08,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14818962/toyota/voxy/vic/campbellfield/estatecar,48500.0,,,2015,Toyota,Voxy,,Wagon,100123,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14917007/toyota/yaris/vic/nunawading/hatchback,19990.0,,,2018,Toyota,Yaris,Ascent,Hatchback,46259,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14820969/toyota/camry/vic/laverton-north/sedan,27399.0,,,2019,Toyota,Camry,Ascent Sport,Sedan,34268,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14838863/toyota/corolla/vic/bundoora/hatchback,30444.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,52230,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14806818/toyota/rav4/vic/mentone/suv,49990.0,,,2022,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,56890,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14837146/toyota/prius/vic/camberwell/hatchback,37888.0,,,2021,Toyota,Prius,I-Tech (Hybrid),Hatchback,23040,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14854841/toyota/rav4/vic/laverton-north/suv,26290.0,,,2018,Toyota,RAV4,Gxl (2Wd),Wagon,72125,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14909123/toyota/corolla/vic/thomastown/hatchback,25980.0,,,2021,Toyota,Corolla,Zr,Hatchback,86262,Automatic,2026-01-16,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14681350/toyota/hilux/vic/tullamarine/extra-cab,47990.0,,,2016,Toyota,Hilux,Sr5 (4X4),X Cab Utility,99383,Manual,2025-12-21,Diesel,VIC
2026-01-25T15:33:31,listed,car/14913448/toyota/yaris/vic/nunawading/hatchback,31990.0,,,2025,Toyota,Yaris,Ascent Sport Hybrid,Hatchback,148,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14591717/toyota/vellfire/vic/bentleigh/othercar,55990.0,,,2015,Toyota,Vellfire,EXECUTIVE LOUNGE HYBRID 4WD,OtherCar,60522,Automatic,2026-01-20,Other,VIC
2026-01-25T15:33:31,listed,car/14896698/toyota/camry/vic/laverton-north/sedan,34590.0,,,2020,Toyota,Camry,Sl,Sedan,50600,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14770175/toyota/rav4/vic/mentone/suv,61990.0,,,2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,10877,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14734442/toyota/corolla/vic/ringwood/hatchback,25990.0,,,2018,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,37543,Automatic,2026-02-07,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14854916/toyota/prius-c/vic/laverton-north/hatchback,11999.0,,,2012,Toyota,Prius C,Hybrid,Hatchback,180000,Automatic,2026-02-23,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14911608/toyota/hilux/vic/camberwell/dual-cab,56990.0,,,2023,Toyota,Hilux,Sr5 Hi-Rider (4X2),Double Cab Pick Up,10568,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14670445/toyota/corolla/vic/elsternwick/hatchback,28777.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,73871,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14837303/toyota/hilux/vic/bentleigh/dual-cab,48990.0,,,2020,Toyota,Hilux,Sr5+ (4X4),Double Cab Pick Up,119492,Manual,2026-01-29,Diesel,VIC
2026-01-25T15:33:31,listed,car/14908334/toyota/rav4/vic/essendon-fields/suv,51990.0,,,2023,Toyota,RAV4,Edge (Awd),Wagon,86024,Automatic,2026-02-20,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14858229/toyota/corolla/vic/bundoora/hatchback,30444.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,51586,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14876531/toyota/rav4/vic/nunawading/suv,50990.0,,,2024,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,17785,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14847718/toyota/fortuner/vic/heidelberg/suv,54777.0,,,2023,Toyota,Fortuner,Gxl,Wagon,42189,Automatic,2026-06-11,Diesel,VIC
2026-01-25T15:33:31,listed,car/14913337/toyota/yaris/vic/oakleigh/hatchback,32888.0,,,2024,Toyota,Yaris,Ascent Sport Hybrid,Hatchback,3596,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14881174/toyota/landcruiser/vic/heidelberg/suv,104777.0,,,2023,Toyota,Landcruiser,Lc300 Gxl (4X4),Wagon,64939,Automatic,2026-06-22,Diesel,VIC
2026-01-25T15:33:31,listed,car/14876095/toyota/corolla/vic/airport-west/hatchback,28688.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,64010,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14899395/toyota/camry/vic/nunawading/sedan,34990.0,,,2021,Toyota,Camry,Ascent,Sedan,36399,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14853863/toyota/corolla/vic/nunawading/hatchback,30990.0,,,2021,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,37700,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14844546/toyota/hilux/vic/coburg-north/dual-cab,26990.0,,,2019,Toyota,Hilux,Workmate,Double Cab Pick Up,151141,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14887578/toyota/camry/vic/heidelberg/sedan,29777.0,,,2019,Toyota,Camry,Ascent,Sedan,86220,Automatic,2026-05-08,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14834238/toyota/corolla/vic/deer-park/sedan,27888.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,92297,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14897642/toyota/kluger/vic/heidelberg/suv,61777.0,,,2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,65620,Automatic,2026-11-04,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14897214/toyota/rav4/vic/essendon-fields/suv,38990.0,,,2020,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,69085,Automatic,2026-04-22,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14846531/toyota/corolla/vic/camberwell/hatchback,30490.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,49535,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14887527/toyota/rav4/vic/airport-west/suv,41788.0,,,2020,Toyota,RAV4,Gx Awd Hybrid,Wagon,35256,Automatic,2026-08-29,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14778130/toyota/yaris-cross/vic/heidelberg/suv,37777.0,,,2024,Toyota,Yaris Cross,Gx Hybrid (Awd),Wagon,18834,Automatic,2026-04-28,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14870411/toyota/rav4/vic/camberwell/suv,35990.0,,,2021,Toyota,RAV4,Gxl (2Wd),Wagon,78637,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14916389/toyota/corolla/vic/mentone/sedan,16990.0,,,2019,Toyota,Corolla,Sx,Sedan,195106,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14892667/toyota/hiace/vic/deer-park/van,51888.0,,,2022,Toyota,HiAce,Slwb,Van,121966,Automatic,2026-04-06,Diesel,VIC
2026-01-25T15:33:31,listed,car/14879077/toyota/camry/vic/airport-west/sedan,34998.0,,,2023,Toyota,Camry,Ascent,Sedan,52910,Automatic,2026-02-28,Premium,VIC
2026-01-25T15:33:31,listed,car/14913605/toyota/corolla/vic/nunawading/hatchback,26990.0,,,2019,Toyota,Corolla,Ascent Sport,Hatchback,36266,Automatic,,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14772962/toyota/fortuner/vic/laverton-north/suv,46299.0,,,2023,Toyota,Fortuner,Gx,Wagon,55134,Automatic,,Diesel,VIC
2026-01-25T15:33:31,listed,car/14847316/toyota/rav4/vic/nunawading/suv,42990.0,,,2021,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,47627,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14916090/toyota/kluger/vic/oakleigh/suv,57788.0,,,2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,95834,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14800718/toyota/corolla/vic/nunawading/hatchback,29990.0,,,2021,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,31739,Automatic,2026-09-13,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14832832/toyota/rav4/vic/camberwell/suv,44490.0,,,2021,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,15005,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14847094/toyota/kluger/vic/camberwell/suv,59790.0,,,2024,Toyota,Kluger,Gx Hybrid Awd,Wagon,19111,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14916246/toyota/rav4/vic/heidelberg/suv,31777.0,,,2018,Toyota,RAV4,Gx (4X4),Wagon,20168,Automatic,2026-07-20,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14844022/toyota/camry/vic/deer-park/sedan,37888.0,,,2023,Toyota,Camry,Ascent,Sedan,78472,Automatic,2025-12-07,Premium,VIC
2026-01-25T15:33:31,listed,car/14911616/toyota/rav4/vic/camberwell/suv,43990.0,,,2022,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,56839,Automatic,2026-07-14,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14840802/toyota/kluger/vic/deer-park/suv,45888.0,,,2022,Toyota,Kluger,Gx 2Wd,Wagon,24591,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14910631/toyota/camry/vic/oakleigh/sedan,33888.0,,,2022,Toyota,Camry,Ascent,Sedan,45318,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14909031/toyota/hilux/vic/essendon-fields/dual-cab,58549.0,,,2022,Toyota,Hilux,Rugged X (4X4),Double Cab Pick Up,99000,Automatic,2026-02-28,Diesel,VIC
2026-01-25T15:33:31,listed,car/14871756/toyota/rav4/vic/essendon-fields/suv,38888.0,,,2021,Toyota,RAV4,Gxl (2Wd),Wagon,89996,Automatic,2026-03-23,Unleaded,VIC
2026-01-25T15:33:31,listed,car/14881816/toyota/c-hr/vic/nunawading/suv,36990.0,,,2022,Toyota,C-HR,Koba (2Wd),Wagon,39142,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14899400/toyota/rav4/vic/nunawading/suv,39990.0,,,2020,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,58723,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14820931/toyota/corolla/vic/laverton-north/hatchback,25795.0,,,2019,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,28595,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14913606/toyota/corolla/vic/nunawading/hatchback,32990.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,14627,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14878017/toyota/rav4/vic/heidelberg/suv,40555.0,,,2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,47761,Automatic,2026-06-22,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14865272/toyota/camry/vic/laverton-north/sedan,27395.0,,,2022,Toyota,Camry,Ascent,Sedan,44565,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14859792/toyota/kluger/vic/mentone/suv,52990.0,,,2022,Toyota,Kluger,Gx Hybrid Awd,Wagon,51399,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14769241/toyota/rav4/vic/nunawading/suv,36450.0,,,2021,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,83469,Automatic,2026-01-14,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14829485/toyota/camry/vic/nunawading/sedan,32450.0,,,2022,Toyota,Camry,Ascent,Sedan,66775,Automatic,,Premium,VIC
2026-01-25T15:33:31,listed,car/14877723/toyota/yaris-cross/vic/mentone/suv,38990.0,,,2025,Toyota,Yaris Cross,GX,SUV,6446,,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14840800/toyota/corolla/vic/deer-park/hatchback,23888.0,,,2020,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,139627,Automatic,,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14810060/toyota/rav4/vic/nunawading/suv,46990.0,,,2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,12846,Automatic,2026-03-17,Hybrid,VIC
2026-01-25T15:33:31,listed,car/14816365/toyota/camry/vic/nunawading/sedan,31990.0,,,2022,Toyota,Camry,Ascent,Sedan,81291,Automatic,2025-11-11,Premium,VIC
