year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,referral_reason,status,canonical_tag,canonical_reason
2009.0,mercedes,benz,e-class e250 avantgarde w212,sedan,5.0,2009-09,2009-10,WDD2120472A082125,XIA308,VIC,Unregistered,2.0,4.0,1.8,petrol,automatic,262576.0,km,Black,Black Leather,Yes,Yes,No,No,Yes,vic,https://www.grays.com/lot/0001-21057885/motor-vehicles-motor-cycles/2009-mercedes-benz-e-class-e250-avantgarde-w212-automatic-sedan,dents or marks on body consistent with age and kilometres. engine light on medium scratch on front bumper,"Air Conditioning, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 414 (360127)",,,,Dents or marks on body consistent with age and kilometres. Engine light ON Medium Scratch on Front bumper,referred,,
2005.0,jaguar,x-type,2.1 se x400,sedan,5.0,2005-12,2006-02,SAJAG51S36YE88307,BKB130,VIC,22-10-2025,2.0,6.0,2.1,petrol,automatic,1153510.0,km,Red,Beige Leather,Yes,No,Yes,No,Yes,vic,https://www.grays.com/lot/0001-21057886/motor-vehicles-motor-cycles/2005-jaguar-x-type-2-1-se-x400-automatic-sedan,dents or marks on body consistent with age and kilometres. rear bumper cracked bumper. damaged driver side rear tail light body/panel damage passenger side front quarter panel/front bumper front seat worn driver side,"Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 615 (360210)",,,,Dents or marks on body consistent with age and kilometres. Rear bumper Cracked bumper. Damaged Driver side rear tail light Body/panel damage Passenger side front quarter panel/front bumper Front Seat worn Driver side,referred,,
2013.0,ford,focus,st lw,hatchback,5.0,2013-02,2013-04,WF0KXXGCBKDU02728,CRZ180,VIC,28-07-2025,2.0,4.0,2,petrol,manual,1750580.0,km,Purple,Black Leather,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21057902/motor-vehicles-motor-cycles/2013-ford-focus-st-lw-manual-hatchback,dents or marks on body consistent with age and kilometres. dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1094",,,,Dents or marks on body consistent with age and kilometres. Dents or marks on body consistent with age and kilometres.,referred,,
2016.0,nissan,qashqai,st j11,wagon,5.0,2016-03,2016-05,SJNFBAJ11A1669747,1IZ7QA,VIC,30-12-2025,2.0,4.0,2,petrol,manual,668580.0,km,White,Black,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21057923/motor-vehicles-motor-cycles/2016-nissan-qashqai-st-j11-manual-wagon,large dent on driver side rear door medium dent on passenger side front door medium dent on front bumper,"Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 440 (359802)",,,,Large Dent on Driver side rear door Medium Dent on Passenger side front door Medium Dent on Front bumper,referred,,
2018.0,nissan,navara,4x2 st series 3,dual cab,5.0,2018-01,2018-05,MNTCB2D23A0010651,2DJ2VN,VIC,17-12-2025,2.0,4.0,2.3,diesel,automatic,256814.0,km,White,Black,Yes,No,No,No,Yes,vic,https://www.grays.com/lot/0001-21057934/motor-vehicles-motor-cycles/2018-nissan-navara-4x2-st-series-3-turbo-diesel-automatic-dual-cab,medium scuff on various panels around vehicle medium dent on various panels around vehicle corrosion visible various panels around vehicle paint peeling lhf quarter and bonnet carpet worn in places. front seat worn drivers door card worn. other warning light on,"Air Conditioning, Bull bar, CD Player, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1156 (360961)",,,,Medium Scuff on Various panels around vehicle Medium Dent on Various panels around vehicle Corrosion visible Various panels around vehicle Paint peeling LHF quarter and bonnet Carpet worn in places. Front Seat worn Drivers Door card Worn. Other Warning light ON,referred,,
2018.0,nissan,x-trail,ts 4wd t32,wagon,5.0,2018-07,2018-10,JN1TFNT32A0041679,,,Unregistered,0.0,4.0,2,diesel,cvt,1489700.0,km,Dark Grey,Black,Yes,No,Yes,Partial,Yes,qld,https://www.grays.com/lot/0001-50517045/motor-vehicles-motor-cycles/2018-nissan-x-trail-ts-4wd-t32-turbo-diesel-cvt-wagon,dents or marks on body consistent with age and kilometres.,"Air Conditioning, Auto Control, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-439 GV360362",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2019.0,ford,everest,trend 4wd uaii turbo d (wovr - inspected),wagon,7.0,2019-09,2019-10,MNAAXXMAWAKJ46251,,,Unregistered,0.0,5.0,3.2,diesel,automatic,1100470.0,km,White,Black Leather,Yes,No,No,No,Yes,qld,https://www.grays.com/lot/0001-50517048/motor-vehicles-motor-cycles/2019-ford-everest-trend-4wd-uaii-turbo-d-auto-7-seats-wovr-inspected,front cracked bumper. dents or marks on body consistent with age and kilometres. front seat worn driver seat damaged intermitten noise from engine bay,"Air Conditioning, Auto Control, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Third Row Seat, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-464 GV360529",,,,Front Cracked bumper. Dents or marks on body consistent with age and kilometres. Front Seat worn driver seat damaged Intermitten noise from engine bay,referred,,
2017.0,holden,astra,ls bl,sedan,5.0,2017-09,2017-12,KL3BD5EM0HK636941,,,Unregistered,2.0,4.0,1.4,petrol,automatic,997800.0,km,White,Black,Yes,No,No,Partial,Yes,qld,https://www.grays.com/lot/0001-50517049/motor-vehicles-motor-cycles/2017-holden-astra-ls-bl-automatic-sedan,dents or marks on body consistent with age and kilometres. medium scratch on lh rear guard,"Air Conditioning, Central Locking, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-460 GV360494",,,,Dents or marks on body consistent with age and kilometres. Medium Scratch on LH rear guard,referred,,
2014.0,audi,a3,1.8 tsi ambition 8v,convertible,4.0,2014-08,2014-11,WAUZZZ8V9F1052082,,,Unregistered,2.0,4.0,1.8,petrol,automatic,989290.0,km,Burgundy,Cream Leather,Yes,No,No,Yes,Yes,qld,https://www.grays.com/lot/0001-50517052/motor-vehicles-motor-cycles/2014-audi-a3-1-8-tsi-ambition-8v-automatic-convertible,engine oil leak dents or marks on body consistent with age and kilometres. other warning light on,"Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated front seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing camera, Satellite navigation system, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-169 GV359739",,,,Engine Oil Leak Dents or marks on body consistent with age and kilometres. Other Warning light ON,referred,,
2011.0,volvo,xc60,3.2,wagon,5.0,2011 - 02,2011 - 04,YV1DZ9556B2197473,,,Unregistered,0.0,6.0,3.2,petrol,automatic,224042.0,km,White,Black Leather,Yes,No,Yes,Yes,Yes,qld,https://www.grays.com/lot/0001-50517053/motor-vehicles-motor-cycles/2011-volvo-xc60-3-2-automatic-wagon,front seat worn both dents or marks on body consistent with age and kilometres. damaged lhr tail light large dent on lhr guard large dent on lhr wheel guard engine light on,"Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Park Distance Control Rear, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-112 GV359029",,,,Front Seat worn Both Dents or marks on body consistent with age and kilometres. Damaged lhr tail light Large Dent on lhr guard Large Dent on lhr wheel guard Engine light ON,referred,,
2017.0,mazda,cx-5,touring kf,wagon,5.0,2017-03,2017-04,JM0KF4W2A00103244,,,Unregistered,0.0,4.0,2.2,diesel,automatic,1799110.0,km,Grey,Black Leather,Yes,No,Yes,Partial,Yes,qld,https://www.grays.com/lot/0001-50517054/motor-vehicles-motor-cycles/2017-mazda-cx-5-touring-kf-turbo-diesel-automatic-wagon,dents or marks on body consistent with age and kilometres.,"Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-614 GV357949",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2012.0,bmw,x5,xdrive 40d sport e70 lci td at,wagon,7.0,2012-06,2012-07,WBAZW620X00A90926,,,Unregistered,0.0,6.0,3,diesel,automatic,213686.0,km,Dark Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,qld,https://www.grays.com/lot/0001-50517055/motor-vehicles-motor-cycles/2012-bmw-x5-xdrive-40d-sport-e70-lci-td-at-8-speed-7-seats-wagon,engine noise observed. front seat worn both dents or marks on body consistent with age and kilometres. windscreen chipped or cracked.,"Air Conditioning, Auto Control, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-115 GV359041",,,,Engine noise observed. Front Seat worn Both Dents or marks on body consistent with age and kilometres. Windscreen Chipped or Cracked.,referred,,
2011.0,audi,a5,2.0 tfsi 8t,hatchback,4.0,2011 - 06,2011 - 09,WAUZZZ8T5BA092622,,,Unregistered,2.0,4.0,2,petrol,cvt,1872960.0,km,White,Black Leather,Yes,No,Yes,Yes,Yes,qld,https://www.grays.com/lot/0001-50517056/motor-vehicles-motor-cycles/2011-audi-a5-2-0-tfsi-8t-cvt-hatchback,front seat worn both dents or marks on body consistent with age and kilometres. paint cracked lhf bumper,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Navigation system, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-287 GV359396",,,,Front Seat worn Both Dents or marks on body consistent with age and kilometres. Paint cracked lhf bumper,referred,,
2013.0,toyota,landcruiser,gxl vdj200r,wagon,8.0,2013-11,2013-12,JTMHV09J204128779,,,Unregistered,0.0,8.0,4.5,diesel,automatic,244830.0,km,Black,Black,Yes,No,Yes,Partial,Yes,qld,https://www.grays.com/lot/0001-50517058/motor-vehicles-motor-cycles/2013-toyota-landcruiser-gxl-vdj200r-turbo-diesel-automatic-8-seats-wagon,dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Satellite Navigation System, Third Row Seat, Crash Test Star Rating 4, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-484 GV360473",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2012.0,holden,cruze,cd jh,hatchback,5.0,2012-12,2012-12,6G1PD6E82DL819905,No Plates,NSW,Unregistered,0.0,4.0,1.4,petrol,automatic,1548250.0,km,Grey,Black,Yes,Yes,Yes,No,Yes,nsw,https://www.grays.com/lot/0001-10351016/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-hatchback,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 176 (360939)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2015.0,land,rover,discovery 3.0 sdv6 hse series 4 t d 7 seater,wagon,7.0,2015-09,2015-11,SALLAAAF5GA790068,NBU97S,NSW,06-07-2026,2.0,6.0,3,diesel,automatic,264495.0,km,Black,Black,Yes,No,Yes,No,No,nsw,https://www.grays.com/lot/0001-10351017/motor-vehicles-motor-cycles/2015-land-rover-discovery-3-0-sdv6-hse-series-4-t-d-auto-8-speed-7-seater,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail/Roof Rack, Satellite Navigation System, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 134 (360825)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2017.0,ford,focus,st lz,hatchback,5.0,2017 - 03,2017 - 05,WF05XXGCC5HM86639,EVILST,NSW,Unregistered,0.0,4.0,2,petrol,manual,1022900.0,km,Grey,Black,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10351018/motor-vehicles-motor-cycles/2017-ford-focus-st-lz-manual-hatchback,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 2 (359413)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2014.0,nissan,x-trail,st awd t32,wagon,5.0,2014 - 09,2015 - 02,JN1TBNT32A0004104,CXU57S,NSW,Unregistered,0.0,4.0,2.5,petrol,cvt,1489990.0,km,Red,Black,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10351020/motor-vehicles-motor-cycles/2014-nissan-x-trail-st-awd-t32-cvt-wagon,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Reversing Camera, Roof Racks, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 162 (358957)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2012.0,chrysler,300,limited lx,sedan,5.0,2012-03,2013-01,2C3CCATM1CH236282,DM65EN,NSW,Unregistered,,6.0,3,diesel,automatic,1296380.0,km,Black,Black Leather,Yes,No,No,No,Yes,nsw,https://www.grays.com/lot/0001-10351022/motor-vehicles-motor-cycles/2012-chrysler-300-limited-lx-turbo-diesel-automatic-sedan,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 40 (359647)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2016.0,suzuki,ignis,gl mf,hatchback,5.0,2016-11,2017-03,JSAMFH11S00110875,DNJ57L,NSW,Unregistered,0.0,4.0,1.2,petrol,cvt,266480.0,km,White,Black,Yes,No,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10351023/motor-vehicles-motor-cycles/2016-suzuki-ignis-gl-mf-cvt-hatchback,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Reversing Camera, Satellite Navigation System, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 95 (359654)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2016.0,audi,q7,3.0 tdi quattro t,wagon,7.0,2016 - 03,2016 - 06,WAUZZZ4M5GD055638,NBU84Z,NSW,Unregistered,0.0,6.0,3,diesel,automatic,1397400.0,km,White,Black,Yes,Yes,Yes,Partial,Yes,nsw,https://www.grays.com/lot/0001-10351024/motor-vehicles-motor-cycles/2016-audi-q7-3-0-tdi-quattro-4m-t-diesel-automatic-8-speed-7-seats-wagon,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Contro, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 1 (359420)",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
