year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2012.0,Nissan,Navara,4X4 ST D40 Turbo Diesel Automatic Dual Cab,Dual Cab,5.0,2012-10,2013-01,VSKCVND40A0503591,DF84JR,NSW,"Sold Unregistered, Without Plates",,4.0,2.5,Diesel,Automatic,279695,km,Silver,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351849/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-d40-turbo-diesel-automatic-dual-cab,"Damaged Passenger side headlight
Large Dent on Bonnet
Paint peeling Roof, rear tub
Medium Dent on Rear bumper bar
Medium Scuff on RHF bull bar
Medium Scratch on various panels","Air Conditioning, Bluetooth Capability, Bull Bar, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Racks, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 500 (365314)",0.0,5000.0,1h 23m57s,active
,2007,Lexus,LS600h CVT Sedan,,5.0,2007-07,2025-07,6ZZ70UVF455001481,FTN38Y,NSW,"Sold Unregistered, Without Plates",0.0,8.0,5,Hybrid,CVT,165734,km,White,White,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351850/motor-vehicles-motor-cycles/import-2007-lexus-ls600h-cvt-sedan,Dents or marks on body consistent with age and kilometres.,"Hybrid battery was replaced with a reconditioned hybrid battery in Japan (April 2025), Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 547 (365305)",25.0,6900.0,1h 23m46s,active
2015.0,Volkswagen,Golf,R A7 Automatic Hatchback,Hatchback,5.0,2015-04,2015-06,WVWZZZAUZFW330725,FVW03F,NSW,"19-02-2026 - Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered. Sold with Blue Slip",0.0,4.0,2,Petrol,Automatic,188891,km,Blue,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351851/motor-vehicles-motor-cycles/2015-volkswagen-golf-r-a7-automatic-hatchback,"Medium Dent on Drivers door
Door Mirror Broken Passenger side
Seat Torn Drivers seat
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 537 (365283)",124.0,9300.0,1h 23m33s,active
,308,Allure,Touring Turbo Diesel Automatic Wagon,Wagon,5.0,Unable to locate,2015-07,VF3LJAHXWES228084,974DF5,QLD,"Sold Unregistered, Without Plates",,4.0,2,Diesel,Automatic,116029,km,Black,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351852/motor-vehicles-motor-cycles/peugeot-308-allure-touring-turbo-diesel-automatic-wagon,"Hail damage visible.
Large Dent on Passenger side sill panel
Front Seat worn driver side
Door card Missing.
Medium Scratch on various panels
Dents or marks on body consistent with age and kilometres.
Medium Scuff on various panels
Paint fading on Roof","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 554 (365319)",6.0,509.0,1h 23m22s,active
2010.0,Mercedes,Benz,C200 CGI W204 Automatic Sedan,Sedan,5.0,2010-07,2010-09,WDD2040482A440663,CQ00QL,NSW,"Sold Unregistered, Without Plates",0.0,4.0,1.8,Petrol,Automatic,153418,km,Black,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351853/motor-vehicles-motor-cycles/2010-mercedes-benz-c200-cgi-w204-automatic-sedan,"Engine noise observed.
Engine Oil Leak
Front Cracked bumper.
Large Scratch on Driver side doors
Seat Torn Drivers seat
Door card Damaged.
Other Warning light ON
Door Mirror Broken Passenger side
Controls inoperable Drivers electric seat adjustment requires attention
Dents or marks on body
Medium Scuff on both bumpers","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 548 (365251)",5.0,309.0,1h 23m0s,active
2011.0,Audi,A5,3.0 TFSI Quattro 8T Automatic Convertible,Convertible,4.0,2011-12,2012-05,WAUZZZ8F1CN004363,FTA14W,NSW,"Sold Unregistered, Without Plates",0.0,6.0,3,Petrol,Automatic,165456,km,Black,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351854/motor-vehicles-motor-cycles/2011-audi-a5-3-0-tfsi-quattro-8t-automatic-convertible,"Hood Lining Sagging
Dents or marks on body.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Convertible, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 506 (365254)",74.0,4609.0,1h 22m47s,active
2014.0,Mercedes,Benz,CLA Class CLA45 AMG AWD C117 Automatic Coupe,Coupe,5.0,2014-10,2014-12,WDD1173522N156981,FVW09C,NSW,"24-02-2026 - Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered. Sold with Blue Slip",0.0,4.0,2,Petrol,Automatic - 4 Speed,170074,km,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351855/motor-vehicles-motor-cycles/2014-mercedes-benz-cla-class-cla45-amg-awd-c117-automatic-coupe,"Reverse Camera Not Working
Dents or marks on body","Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 544 (365296)",132.0,15000.0,1h 22m35s,active
1999.0,Toyota,Hiace,Commuter RZH125R Manual 12 Seats Bus,Bus,12.0,1999-09,1999-10,JT743UHC704001403,DG22AQ,NSW,"09-01-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",0.0,4.0,2.4,Petrol,Manual,446256,km,White,Grey,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10351856/motor-vehicles-motor-cycles/1999-toyota-hiace-commuter-rzh125r-manual-12-seats-bus,"Corrosion visible Roof, doors, lower sills
Carpet worn in places.
Large Dent on Along sides
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Power Steering, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 566 (365256)",14.0,1109.0,1h 22m25s,active
2005.0,BMW,3,25i E90 Automatic Sedan,Sedan,5.0,2005-06,2005-08,WBAVB16090NB24980,CF90PF,NT,"Sold Unregistered, Without Plates",,6.0,2.5,Petrol,Automatic,88504,km,Silver,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351859/motor-vehicles-motor-cycles/2005-bmw-3-25i-e90-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Park Distance Control Rear, Power Steering, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 182",6.0,509.0,1h 22m13s,active
2016.0,Audi,Q7,3.0 TDI Quattro 4M Turbo Diesel Auto - 8 Speed 7 Seats Wagon,Wagon,7.0,2016-02,2016-05,WAUZZZ4M9GD047932,FWH15U,NSW,"Sold Unregistered, Without Plates",0.0,6.0,3,Diesel,Automatic - 8 Speed,259674,km,Blue,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351877/motor-vehicles-motor-cycles/2016-audi-q7-3-0-tdi-quattro-4m-turbo-diesel-auto-8-speed-7-seats-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Central Locking, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Third Row Seat, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 308 (364165)",19.0,10100.0,1h 6m51s,active
2009.0,Subaru,Liberty,2.5i B4 Automatic Sedan,Sedan,5.0,2009-05,2009-06,JF1BL9KL59G045635,No Plates,NSW,"Sold Unregistered, Without Plates",,4.0,2.5,Petrol,Automatic,164957,km,Silver,Black,Yes,No,No,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351879/motor-vehicles-motor-cycles/2009-subaru-liberty-2-5i-b4-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Leather trim, MP3 Capability, Power Steering, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 129 (362840)",4.0,209.0,1h 6m27s,active
2008.0,Audi,A6,3.0 TFSI Quattro C6 Automatic Sedan,Sedan,5.0,2008-10,2009-05,WAUZZZ4F19N015863,No plates,VIC,"Sold Unregistered, Without Plates",,6.0,3,Petrol,Automatic,122309,km,Black,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351880/motor-vehicles-motor-cycles/2008-audi-a6-3-0-tfsi-quattro-c6-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Satellite navigation system, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 154 (362801)",20.0,1009.0,1h 6m12s,active
,2008,Mitsubishi,Lancer Evolution X Automatic Sedan,,5.0,2008-02,2025-07,6ZZ800CZ4A0004422,FTK02L,NSW,"15-08-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",0.0,4.0,2,Turbo Petrol,Automatic,136997,km,White,Black,Yes,No,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10351881/motor-vehicles-motor-cycles/import-2008-mitsubishi-lancer-evolution-x-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Central Locking, Driver Airbag, Electric Windows, Mp3 capability, Power Steering, Reversing Camera, Satellite Navigation System, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 507 (365049)",52.0,15500.0,1h 21m2s,active
2006.0,Toyota,Rav,4 CV ACA33R Automatic Wagon,Wagon,5.0,2006-06,2006-06,JTMBD33V605041600,800ED3,QLD,"Sold Unregistered, Without Plates",0.0,4.0,2.4,Petrol,Automatic,282190,km,White,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10351882/motor-vehicles-motor-cycles/2006-toyota-rav-4-cv-aca33r-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 583 (362244)",16.0,1009.0,1h 20m51s,active
2016.0,Nissan,X-Trail,ST FWD T32 Manual Wagon,Wagon,5.0,2016-04,2016-11,JN1TAAT32A0001357,DH71ZX,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Manual,203858,km,White,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10351883/motor-vehicles-motor-cycles/2016-nissan-x-trail-st-fwd-t32-manual-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 595 (365085)",17.0,1609.0,1h 20m39s,active
,2018,Ford,Ranger XL 4X4 PX III Turbo Diesel Automatic Extra Cab,Extra Cab,4.0,2018-12,2019-01,MNAUM1F50JW943087,CT50BF,NSW,15-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise vehicle will be sold unregistered.,2.0,5.0,3.2,Diesel,Automatic,153334,km,White,Grey,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351885/motor-vehicles-motor-cycles/ex-gov-2018-ford-ranger-xl-4x4-px-iii-turbo-diesel-automatic-extra-cab,"Dents or marks on body consistent with age and kilometres.
Medium Dent on fender","Air Conditioning, Auto Control, Bull Bar, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 512 (365189)",123.0,12945.0,1h 20m23s,active
2016.0,Volkswagen,Tiguan,140TDI Highline MK2 Turbo Diesel Automatic Wagon,Wagon,5.0,2016-12,2017-02,WVGZZZ5NZHW374971,DNB83B,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2,Diesel,Automatic,194055,km,White,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351886/motor-vehicles-motor-cycles/2016-volkswagen-tiguan-140tdi-highline-mk2-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 387 (364042)",31.0,7200.0,1h 20m10s,active
2008.0,Hyundai,i30,SX FD Automatic Hatchback,Hatchback,5.0,2008-11,2008-12,KMHDB51ER9U153941,DF97LQ,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Automatic,211710,km,Black,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10351887/motor-vehicles-motor-cycles/2008-hyundai-i30-sx-fd-automatic-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, Central Locking, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 555 (364705)",9.0,809.0,1h 19m56s,active
2007.0,Land,Rover,Discovery SE SERIES 3 Automatic 7 Seats Wagon,Wagon,7.0,2007-06,2007-08,SALLAAA438A447060,CY79MF,NSW,"Sold Unregistered, Without Plates",0.0,6.0,4,Petrol,Automatic,173962,km,Grey,Cream,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351888/motor-vehicles-motor-cycles/2007-land-rover-discovery-se-series-3-automatic-7-seats-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Third Row Seat, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 489 (364472)",10.0,509.0,1h 19m40s,active
2009.0,BMW,118d,118d E87 Turbo Diesel Manual Hatchback,Hatchback,5.0,2009-10,Unable to read,WBAUD720X0E414575,BMB52M,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2,Diesel,Manual,243615,km,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351889/motor-vehicles-motor-cycles/2009-bmw-118d-118d-e87-turbo-diesel-manual-hatchback,"Dents or marks on body consistent with age and kilometres.
Engine light ON
front Cracked bumper.","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 557 (365141)",5.0,409.0,1h 19m23s,active
2002.0,Honda,CR-V,Sport RD Automatic Wagon,Wagon,5.0,2002-04,2002-05,JHLRD78802C207173,BY73QK,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.4,Petrol,Automatic,350823,km,Blue,Grey,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351890/motor-vehicles-motor-cycles/2002-honda-cr-v-sport-rd-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Driver Airbag, Electric Windows, Power Steering, Roof Rail/ roof racks, Sunroof, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 590 (365143)",2.0,109.0,1h 19m5s,active
,Rover,Range,Rover Sport TDV6 Turbo Diesel Automatic Wagon,Wagon,5.0,Unable to locate,2008-02,SALLSAA138A158823,BFI64V,NSW,"Sold Unregistered, Without Plates",0.0,6.0,2.7,Diesel,Automatic,355473,km,Silver,Black,Yes,No,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10351891/motor-vehicles-motor-cycles/land-rover-range-rover-sport-tdv6-turbo-diesel-automatic-wagon,Airbag light ON,"Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 560 (365152)",17.0,909.0,1h 18m52s,active
2011.0,Land,Rover,Range Rover Sport 3.0 TDV6 LUXURY T/Diesel Automatic Wagon,Wagon,5.0,2011-05,Unable to read,SALLSAAF3BA705864,EGQ38M,NSW,"Sold Unregistered, Without Plates",0.0,6.0,3,Diesel,Automatic,221966,km,Black,Cream,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351892/motor-vehicles-motor-cycles/2011-land-rover-range-rover-sport-3-0-tdv6-luxury-t-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Satellite navigation system, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 541 (365148)",26.0,1709.0,1h 18m30s,active
